author_key,author_name,cover_edition_key,cover_i,ebook_access,edition_count,first_publish_year,has_fulltext,ia,ia_collection,key,language,public_scan_b,title,lending_edition_s,lending_identifier_s,series_key,series_name,series_position,subtitle,id_standard_ebooks,id_project_gutenberg,id_wikisource,id_librivox,genre
['OL452369A'],['Hilary Norman'],OL27378490M,8841728.0,printdisabled,2,2016.0,True,['whirlwind0000norm'],"['hamiltonpubliclibrary-ol', 'internetarchivebooks', 'openlibrary-d-ol', 'printdisabled']",/works/OL20053884W,['eng'],False,Whirlwind,,,,,,,,,,,thriller
['OL7524816A'],['Terrence McCauley'],,,no_ebook,2,2018.0,False,,,/works/OL19747951W,['eng'],False,The Fairfax incident,,,,,,,,,,,thriller
['OL6873573A'],['Derek Taylor Kent'],OL27428634M,8889186.0,no_ebook,2,2016.0,False,,,/works/OL20235181W,,False,Kubrick's Game,,,,,,,,,,,thriller
['OL3064886A'],['Lyle Howard'],OL25918847M,7420475.0,no_ebook,2,2015.0,False,,,/works/OL17341950W,['eng'],False,Terminal Justice,,,,,,Mystery and Suspense Crime Thriller,,,,,thriller
['OL2752393A'],['Ken McClure'],OL29122636M,11673558.0,borrowable,2,2011.0,True,"['lostcauses0000mccl', 'lostcauses0000mccl_r3l5']","['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL21032358W,['eng'],False,Lost Causes,OL29122636M,lostcauses0000mccl,,,,,,,,,thriller
['OL7757417A'],['Jenifer Ruff'],OL28159642M,10099523.0,no_ebook,2,2017.0,False,,,/works/OL20802114W,,False,Only Wrong Once,,,,,,,,,,,thriller
['OL7675565A'],['Brandt Legg'],OL28274320M,10201538.0,no_ebook,2,2019.0,False,,,/works/OL20878394W,['eng'],False,Chasing Rain,,,,,,,,,,,thriller
['OL7939471A'],['Kevin Tinto'],OL28166537M,10105330.0,no_ebook,2,2015.0,False,,,/works/OL20806310W,['eng'],False,Ice,,,,,,,,,,,thriller
['OL7478350A'],['Declan Finn'],OL27778817M,9184657.0,no_ebook,2,2018.0,False,,,/works/OL20536576W,,False,A Pius Man,,,,,,,,,,,thriller
['OL7705892A'],['Minnette Meador'],OL27599740M,9051017.0,no_ebook,2,2012.0,False,,,/works/OL20383928W,['eng'],False,The Belle Stalker,,,,,,,,,,,thriller
['OL7833160A'],['Audrey Erskine-Lindop'],OL27945573M,9333528.0,no_ebook,2,2017.0,False,,,/works/OL20666059W,['ger'],False,Strich durch die Rechnung,,,,,,,,,,,thriller
['OL7941623A'],['Michèle Rowe'],OL28171364M,10109198.0,no_ebook,2,2014.0,False,,,/works/OL20809341W,,False,Kap der Lügen,,,,,,,,,,,thriller
['OL3752763A'],['Dom Testa'],OL27983811M,9372253.0,no_ebook,2,2020.0,False,,,/works/OL20696644W,['eng'],False,Poison Control,,,,,,,,,,,thriller
['OL7788094A'],['Keenan Powell'],OL27799626M,9197548.0,no_ebook,2,2017.0,False,,,/works/OL20555255W,['eng'],False,Deadly Solution,,,,,,,,,,,thriller
['OL7331273A'],['Louisa Reid'],OL28297263M,10221970.0,borrowable,2,2014.0,True,['lieslikelove0000reid'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL20891224W,['eng'],False,Lies like love,OL28297263M,lieslikelove0000reid,,,,,,,,,thriller
"['OL8654111A', 'OL7482811A', 'OL3086950A']","['Doc Spears', 'Jason Anspach', 'Nick Cole']",OL30696013M,10491222.0,no_ebook,2,2020.0,False,,,/works/OL22708023W,['eng'],False,No Fail,,,,,,,,,,,thriller
"['OL2956739A', 'OL9693448A']","['David Archer', 'Oliver Black']",,,no_ebook,2,2026.0,False,,,/works/OL45620918W,['eng'],False,Double Conviction,,,,,,,,,,,thriller
"['OL9794070A', 'OL9172583A']","['Jonathan Call', 'Kip Richmond']",,,no_ebook,2,2020.0,False,,,/works/OL25901970W,['eng'],False,Stealing Tesla,,,,,,,,,,,thriller
['OL2693783A'],['John Connolly'],,,no_ebook,2,2025.0,False,,,/works/OL42403020W,['eng'],False,The Children of Eve,,,,,,,,,,,thriller
['OL6376513A'],['Hans Dampf'],,,no_ebook,2,2021.0,False,,,/works/OL26646793W,['ger'],False,Schöne Frauen und Spione,,,,,,,,,,,thriller
['OL9981014A'],['James Nally'],,,no_ebook,2,2016.0,False,,,/works/OL26491463W,['eng'],False,Dance with the Dead,,,,,,,,,,,thriller
['OL1105356A'],['Peter Colley'],OL17896945M,5731466.0,printdisabled,2,1985.0,True,['illbebackbeforem0000coll'],"['internetarchivebooks', 'printdisabled']",/works/OL5056865W,['eng'],False,I'll be back before midnight!,,,,,,,,,,,thriller
['OL9981014A'],['James Nally'],,,no_ebook,2,2017.0,False,,,/works/OL26489232W,['eng'],False,Games with the Dead,,,,,,,,,,,thriller
['OL942106A'],"['Jones, J.']",,,no_ebook,2,2024.0,False,,,/works/OL37855986W,['eng'],False,Man in the Burgundy Jacket,,,,,,,,,,,thriller
['OL10450257A'],['Raoul Edmund'],,,no_ebook,2,2022.0,False,,,/works/OL34438846W,['eng'],False,DEATH IN A HURRY,,,,,,,,,,,thriller
['OL2804337A'],['Brian Drake'],OL27799667M,9197579.0,no_ebook,2,2018.0,False,,,/works/OL20555291W,['eng'],False,Another Way to Kill,,,,,,,,,,,thriller
['OL2718692A'],['Mainak Dhar'],OL10706711M,2528493.0,borrowable,3,2002.0,True,['flashpointroman0000dhar'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL8152069W,"['fre', 'eng']",False,Flashpoint,OL32770169M,flashpointroman0000dhar,,,,,,,,,thriller
['OL10156592A'],['Paul Braddon'],OL36768075M,14699206.0,no_ebook,3,2021.0,False,,,/works/OL27089731W,['eng'],False,Actuality,,,,,,,,,,,thriller
['OL10622751A'],['Helga Zeiner'],,,no_ebook,3,2019.0,False,,,/works/OL28737401W,['eng'],False,What Happened to Rose,,,,,,,,,,,thriller
['OL10542157A'],['Bever-leigh Banfield'],,,no_ebook,3,2023.0,False,,,/works/OL28428845W,['eng'],False,Twelve Stories High,,,,,,,,,,,thriller
['OL8289113A'],['Robyn Gigl'],OL39702752M,13624189.0,no_ebook,3,2023.0,False,,,/works/OL28882627W,['eng'],False,Remain Silent,,,,,,,,,,,thriller
"['OL3112126A', 'OL7993216A', 'OL7993217A']","['Ernest Dempsey', 'Jason Whited', 'Anne Storer']",OL39212014M,13791136.0,no_ebook,3,2022.0,False,,,/works/OL28598399W,['eng'],False,Heavy Lies the Crown,,,,,,,,,,,thriller
['OL11057505A'],['R. W. Van Sant'],,,no_ebook,3,2015.0,False,,,/works/OL30018813W,['eng'],False,IFactor,,,,,,,,,,,thriller
['OL10922892A'],['Mia Kingslie'],,,no_ebook,3,2018.0,False,,,/works/OL29548703W,['eng'],False,Survivors of the Sun,,,,,,,,,,,thriller
['OL5689281A'],['Nicola Williams'],OL51585973M,14751358.0,no_ebook,3,2023.0,False,,,/works/OL28349845W,['eng'],False,Until Proven Innocent,,,,,,,,,,,thriller
['OL9757786A'],['Dallas Gorham'],,,no_ebook,3,2014.0,False,,,/works/OL27862854W,['eng'],False,Six Murders Too Many,,,,,,,,,,,thriller
['OL9757786A'],['Dallas Gorham'],,,no_ebook,3,2014.0,False,,,/works/OL27862855W,['eng'],False,"Double Fake, Double Murder",,,,,,,,,,,thriller
['OL9757786A'],['Dallas Gorham'],OL38083389M,14688172.0,no_ebook,3,2016.0,False,,,/works/OL27862859W,['eng'],False,Day of the Tiger,,,,,,,,,,,thriller
['OL3695609A'],['Mark Pepper'],,,no_ebook,3,2017.0,False,,,/works/OL26877672W,['eng'],False,Veteran Avenue,,,,,,,,,,,thriller
['OL1605239A'],['Elizabeth Jeffett'],OL3957746M,1954881.0,borrowable,3,2001.0,True,['silentpartnersno0000jeff'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL6216810W,['eng'],False,Silent partners,OL3957746M,silentpartnersno0000jeff,,,,,,,,,thriller
['OL2964061A'],['Qiana London'],OL32017019M,10683393.0,no_ebook,3,2015.0,False,,,/works/OL24221214W,['eng'],False,"Pain, Pleasure, and Lies",,,,,,,,,,,thriller
['OL3034908A'],['Suzanne Adair'],,,no_ebook,3,2011.0,False,,,/works/OL25862311W,['eng'],False,Regulated for Murder,,,,,,,,,,,thriller
"['OL3604923A', 'OL7583562A']","['Jenny Adams', 'Chuck Buda']",,,no_ebook,3,2016.0,False,,,/works/OL25438145W,['eng'],False,Curse of the Ancients,,,,,,,,,,,thriller
['OL2784992A'],['Andrew Turpin'],,,no_ebook,3,2019.0,False,,,/works/OL25999407W,['eng'],False,Stalin's Final Sting,,,,,,,,,,,thriller
['OL7417238A'],['M. J. Arlidge'],OL51044245M,14801766.0,no_ebook,3,2024.0,False,,,/works/OL37828801W,['eng'],False,Forget Me Not,,,,,,,,,,,thriller
['OL1761750A'],['Tom Mayer'],,,no_ebook,3,2023.0,False,,,/works/OL36493994W,['eng'],False,Lady of the Lake,,,,,,,,,,,thriller
['OL7495537A'],['Fiona Quinn'],,,no_ebook,3,2023.0,False,,,/works/OL35867274W,['eng'],False,Striker : Strike Force,,,,,,,,,,,thriller
['OL3907910A'],['Jeffrey S. Stephens'],OL25149571M,8238661.0,borrowable,3,2006.0,True,"['targetsofrevenge0000step', 'targetsofopportu0000jeff']","['hamiltonpubliclibrary-ol', 'inlibrary', 'internetarchivebooks', 'openlibrary-d-ol', 'printdisabled']",/works/OL16414743W,['eng'],False,Targets of opportunity,OL25149571M,targetsofrevenge0000step,,,,,,,,,thriller
['OL3288848A'],['David Ellis'],OL25844563M,7379225.0,printdisabled,3,2008.0,True,"['eyeofbeholder00davi', 'eyeofbeholder0000elli']","['americana', 'delawarecountydistrictlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL17271615W,"['eng', 'ger']",False,Eye of the Beholder,,,,,,,,,,,thriller
['OL13912485A'],['Doug Meridian'],,,no_ebook,3,2024.0,False,,,/works/OL38675978W,['eng'],False,Code of Quantum Shadows,,,,,,,,,,,thriller
"['OL7495537A', 'OL7937632A']","['Fiona Quinn', 'Melody Simmons']",OL44955101M,13117382.0,no_ebook,3,2017.0,False,,,/works/OL33086714W,['eng'],False,In Too Deep,,,,,,,,,,,thriller
['OL7299908A'],['Matthew Thrush'],,,no_ebook,3,2017.0,False,,,/works/OL30597104W,['eng'],False,2136,,,,,,,,,,,thriller
['OL10807961A'],['Michael Caudo'],OL40188813M,14782741.0,no_ebook,3,2022.0,False,,,/works/OL29218124W,['eng'],False,Revenge of the Prodigal,,,,,,,,,,,thriller
['OL7736029A'],['William Brodrick'],,,no_ebook,3,2009.0,False,,,/works/OL21361935W,['eng'],False,Whispered Name,,,,,,,,,,,thriller
['OL3682285A'],['Marilyn Messik'],OL31878667M,10554106.0,no_ebook,3,2016.0,False,,,/works/OL21590084W,['eng'],False,Even Stranger,,,,,,,,,,,thriller
['OL5440316A'],['James Silvester'],,,no_ebook,3,2018.0,False,,,/works/OL21632608W,['eng'],False,"Blood, White and Blue",,,,,,,,,,,thriller
['OL7801705A'],['Mishka Ben-David'],,,borrowable,3,2015.0,True,['forbiddenloveins0000mish'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL21112502W,['eng'],False,Forbidden Love in St Petersburg,OL29759573M,forbiddenloveins0000mish,,,,,,,,,thriller
['OL7417114A'],['Burt Weissbourd'],OL31444094M,10520596.0,no_ebook,3,2020.0,False,,,/works/OL23670654W,['eng'],False,Danger in Plain Sight,,,,,,,,,,,thriller
['OL886809A'],['John Haworth'],OL2228962M,7132849.0,borrowable,3,1989.0,True,"['heartofstone00hawo', 'heartofstone0000hawo']","['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL4452026W,['eng'],False,Heart of stone,OL2228962M,heartofstone00hawo,,,,,,,,,thriller
['OL7958862A'],['Braxton DeGarmo'],OL28206028M,10141074.0,no_ebook,3,2013.0,False,,,/works/OL20834515W,['eng'],False,Looks that Deceive,,,,,,,,,,,thriller
['OL223437A'],['Peter Hernon'],OL7433220M,4610036.0,borrowable,3,1996.0,True,['kindlingeffectm00hern'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL1866464W,['eng'],False,The kindling effect,OL964484M,kindlingeffectm00hern,,,,,,,,,thriller
['OL1433921A'],['Stuart MacBride'],OL27495534M,8952879.0,no_ebook,4,2019.0,False,,,/works/OL20294180W,['eng'],False,All That's Dead,,,,,,,,,,,thriller
['OL10447460A'],['Keely Van Order'],OL38631682M,14108242.0,no_ebook,3,2017.0,False,,,/works/OL28008981W,['eng'],False,Grief Hole Illustrated,,,,,,,,,,,thriller
['OL7804054A'],['Chris Broyhill'],OL27837144M,9229487.0,borrowable,3,2011.0,True,['vipercontracthig0000broy'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL20588612W,['eng'],False,The Viper Contract,OL37853764M,vipercontracthig0000broy,,,,,,,,,thriller
['OL8297309A'],['Author to be revealed'],,,no_ebook,1,2023.0,False,,,/works/OL34335893W,['eng'],False,Tom Clancy Command and Control,,,,,,,,,,,thriller
"['OL4627632A', 'OL9397698A']","['John Nicholl', 'Rosina Iglesias']",OL40178763M,14791721.0,no_ebook,1,2018.0,False,,,/works/OL29211229W,['spa'],False,Blanco Es el Color Más Frío,,,,,,,,,,,thriller
['OL397914A'],['John Creasey'],OL43566823M,14613761.0,borrowable,7,1946.0,True,"['houseofbears0000crea', 'houseofbears0000john', 'houseofbears0000crea_f9u3']","['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL2719157W,['eng'],False,The house of the bears,OL5187942M,houseofbears0000crea,,,,,,,,,thriller
['OL771925A'],['Amanda Kyle Williams'],OL24983132M,6906189.0,printdisabled,7,2011.0,True,"['strangeryouseekn0000will_p4k4', 'strangeryouseekn0000will', 'strangeryouseek0000will', 'strangeryouseek0000will_v9z6', 'strangeryouseek0000will_d4z0', 'strangeryouseek0000unse']","['internetarchivebooks', 'printdisabled']",/works/OL16086723W,['eng'],False,The Stranger You Seek,,,,,,,,,,,thriller
['OL90839A'],"['Catania, Enzo']",,,no_ebook,1,2007.0,False,,,/works/OL985438W,['ita'],False,Thriller di Sicilia,,,,,,,,,,,thriller
['OL2713668A'],['Fritz Galt'],OL10703647M,2525413.0,no_ebook,1,2000.0,False,,,/works/OL8143167W,['eng'],False,The Hanuman Type,,,,,,,,,,,thriller
['OL2713668A'],['Fritz Galt'],OL7546668M,1292355.0,no_ebook,1,2000.0,False,,,/works/OL8143168W,['eng'],False,The Karta Conspiracy,,,,,,,,,,,thriller
['OL10621157A'],['Charis Yanik'],,,no_ebook,1,2021.0,False,,,/works/OL28688877W,['eng'],False,Violent Thriller : Mystery and Fast Paced Story,,,,,,,,,,,thriller
['OL10486776A'],['Brian Hartman'],,,no_ebook,1,2023.0,False,,,/works/OL28880554W,['eng'],False,Dr. Bryce Chapman Triology : Medical Thrillers,,,,,,,,,,,thriller
['OL10883215A'],['Jack L. Knapp'],,,no_ebook,1,2019.0,False,,,/works/OL29978067W,['eng'],False,Talent : A Paranormal-ESP Thriller,,,,,,,,,,,thriller
['OL8009748A'],['Toni Pike'],,,no_ebook,1,2019.0,False,,,/works/OL30257408W,['eng'],False,Jotham Fletcher Mystery Thriller Series,,,,,,,,,,,thriller
['OL1371537A'],['Tom Hunter'],,,no_ebook,1,2019.0,False,,,/works/OL29805995W,['eng'],False,Quake : an Archaeological Thriller,,,,,,,,,,,thriller
['OL68437A'],['Chris Lowry'],,,no_ebook,1,2019.0,False,,,/works/OL29789858W,['eng'],False,Overland Zombie - a Post Apocalyptic Thriller,,,,,,,,,,,thriller
['OL33088A'],['Dean Koontz'],,,no_ebook,1,2015.0,False,,,/works/OL29386503W,['eng'],False,Dean Koontz 2-Book Thriller Collection,,,,,,,,,,,thriller
['OL1371537A'],['Tom Hunter'],,,no_ebook,1,2019.0,False,,,/works/OL29905426W,['eng'],False,Chasm : an Archaeological Thriller,,,,,,,,,,,thriller
['OL9762421A'],['Marrisse Whittaker'],,,no_ebook,1,2022.0,False,,,/works/OL27415905W,['eng'],False,Billie Wilde Thrillers,,,,,,,,,,,thriller
['OL2631878A'],['Andrew Gross'],,,no_ebook,1,2014.0,False,,,/works/OL27449916W,['eng'],False,Andrew Gross Thriller,,,,,,,,,,,thriller
['OL11057116A'],['Biniamin Stein'],,,no_ebook,1,2019.0,False,,,/works/OL30718493W,['spa'],False,7 Thrillers de Fantasía,,,,,,,,,,,thriller
['OL9472684A'],['BILL KITSON'],,,no_ebook,1,2020.0,False,,,/works/OL35667565W,,False,HIDE & SEEK an absolutely addictive crime thriller with a huge twist (Detective Mike Nash Thriller),,,,,,,,,,,thriller
['OL12980140A'],['Alvin Dejarden'],,,no_ebook,1,2021.0,False,,,/works/OL35957976W,['eng'],False,Riveting Thriller : Philosophical and Psychological Issues,,,,,,,,,,,thriller
['OL14291608A'],['Iris Nippers'],,,no_ebook,1,2008.0,False,,,/works/OL39737000W,['eng'],False,Forever My Thriller,,,,,,,,,,,thriller
['OL14457871A'],['Orlando Hunter'],,,no_ebook,1,2016.0,False,,,/works/OL40338108W,['eng'],False,"Thrillers: Murder Mystery: Demons of the Past : (thriller, Suspense, Jealousy, Mystery, Police, Murder, Dark, Conspiracy)",,,,,,,,,,,thriller
"['OL10677202A', 'OL10630835A']","['Monika MacFarlane', 'Ampersand Covers']",,,no_ebook,1,2016.0,False,,,/works/OL41306795W,['eng'],False,Thriller Suspense : a Readerly Journal,,,,,,,,,,,thriller
['OL4771501A'],['J. Mills'],,,no_ebook,1,2016.0,False,,,/works/OL41247615W,['eng'],False,Dark Tide: a Gripping Serial Killer Thriller : (Detective Forrester and Woods Mystery Thriller Series Novel),,,,,,,,,,,thriller
['OL9520079A'],['Douglas Kirkland'],,,no_ebook,1,2010.0,False,,,/works/OL32463898W,['eng'],False,Michael Jackson : The Making of Thriller,,,,,,,,,,,thriller
['OL9802055A'],['A. P. Rawls'],,,no_ebook,1,2023.0,False,,,/works/OL34435504W,['eng'],False,Kori Briggs Series of Spy Thrillers,,,,,,,,,,,thriller
['OL16048398A'],['Patrick A. Jordan'],,,no_ebook,1,2025.0,False,,,/works/OL44611507W,['eng'],False,Spiritual Thriller of an Ordinary Man,,,,,,,,,,,thriller
['OL2693783A'],['John Connolly'],OL35646940M,12353893.0,no_ebook,1,1999.0,False,,,/works/OL26404848W,,False,Every Dead Thing : A Charlie Parker Thriller,,,,,,,,,,,thriller
['OL2693783A'],['John Connolly'],,,no_ebook,1,2017.0,False,,,/works/OL39126122W,['eng'],False,Game of Ghosts a Charlie Parker Thriller,,,,,,,,,,,thriller
['OL4912950A'],['Kate Weston'],,,no_ebook,2,2024.0,False,,,/works/OL37575584W,['eng'],False,You May Now Kill the Bride,,,,,,,,,,,thriller
['OL2928032A'],['De Harven'],OL8318812M,703352.0,no_ebook,1,1971.0,False,,,/works/OL8672679W,,False,Suivez La Piste,,,,,,A Detective Thriller in French in 25 Short Episodes,,,,,thriller
['OL9558606A'],['Elle Connel'],OL35873731M,14676127.0,no_ebook,1,2022.0,False,,,/works/OL26520671W,['eng'],False,You Can Stay,,,,,,,,,,,thriller
['OL7033035A'],['Ethan Cross'],,,no_ebook,1,2015.0,False,,,/works/OL27693983W,,False,Ich bin der Schmerz,,,,,,,,,,,thriller
['OL3846648A'],['Jack Hunt'],,,no_ebook,1,2019.0,False,,,/works/OL27685383W,,False,All That Rises,,,,,,,,,,,thriller
['OL7644164A'],['Russell Blake'],,12808143.0,printdisabled,1,2016.0,True,['covenant0000blak'],"['internetarchivebooks', 'printdisabled']",/works/OL28173420W,['eng'],False,Covenant,,,,,,,,,,,thriller
['OL1608341A'],['Alex Smith'],,,no_ebook,1,2020.0,False,,,/works/OL28593855W,,False,Whip Crack,,,,,,,,,,,thriller
['OL6968899A'],['James Pattinson'],,,no_ebook,1,2018.0,False,,,/works/OL30157401W,['eng'],False,Lady from Argentina,,,,,,,,,,,thriller
['OL3846648A'],['Jack Hunt'],,,no_ebook,1,2019.0,False,,,/works/OL30085970W,['eng'],False,All That Remains,,,,,,,,,,,thriller
['OL9099877A'],['Daniel Hurst'],,,no_ebook,1,2021.0,False,,,/works/OL28958632W,,False,The Wrong Woman,,,,,,,,,,,thriller
['OL3846648A'],['Jack Hunt'],,,no_ebook,1,2019.0,False,,,/works/OL30088363W,['eng'],False,All That Survives,,,,,,,,,,,thriller
['OL7929707A'],['Cole Baxter'],,,no_ebook,1,2022.0,False,,,/works/OL28182458W,,False,The Betrayal,,,,,,,,,,,thriller
['OL10004586A'],['Stefan Krell'],,,no_ebook,1,2020.0,False,,,/works/OL26585557W,['ger'],False,Urlaub in der Apokalypse 6,,,,,,,,,,,thriller
['OL7537932A'],['Nicole Trope'],,,no_ebook,1,2021.0,False,,,/works/OL27636968W,['eng'],False,Mother's Fault,,,,,,,,,,,thriller
['OL7986383A'],['Kyla Stone'],OL36655966M,12547450.0,no_ebook,1,2021.0,False,,,/works/OL27038549W,['eng'],False,Edge of Anarchy,,,,,,,,,,,thriller
"['OL10046620A', 'OL10122705A']","['Rebecca Photography', 'K. Rabane.']",,,no_ebook,1,2021.0,False,,,/works/OL26986531W,['eng'],False,Who Is Sarah Lawson?,,,,,,,,,,,thriller
['OL11139241A'],['Rahul Badami'],,,no_ebook,1,2019.0,False,,,/works/OL30388716W,['eng'],False,Operation Dragon Strike,,,,,,,,,,,thriller
['OL10435498A'],['Ruth Harrow'],,,no_ebook,1,2021.0,False,,,/works/OL30942036W,['eng'],False,Dear Sister,,,,,,,,,,,thriller
['OL7990288A'],['John Etzil'],,,no_ebook,1,2020.0,False,,,/works/OL30996886W,['eng'],False,First Justice,,,,,,,,,,,thriller
['OL1544781A'],['Jago Hayden'],OL3769877M,12158147.0,borrowable,1,2003.0,True,['deathondeepedget0000hayd'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL6082799W,['eng'],False,Death on the deep edge,OL3769877M,deathondeepedget0000hayd,,,,,,,,,thriller
['OL8004689A'],['CHARLIE GALLAGHER'],OL32304658M,10929631.0,no_ebook,1,2018.0,False,,,/works/OL24392850W,,False,THEN SHE RAN an absolutely gripping crime thriller with a massive twist,,,,,,,,,,,thriller
"['OL9189346A', 'OL9189347A']","['Pål Undall', 'Kim Wingerei']",OL32329054M,10951698.0,no_ebook,1,2018.0,False,,,/works/OL24408887W,,False,Sound of a Murder,,,,,,,,,,,thriller
['OL7977934A'],['John Ellsworth'],OL32904824M,11532925.0,borrowable,1,2014.0,True,['beyondreasonable0000ells'],"['inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL24777496W,,False,Beyond a Reasonable Death,OL32904824M,beyondreasonable0000ells,,,,,,,,,thriller
['OL2718395A'],['Mike Whicker'],OL34773660M,12050232.0,no_ebook,1,2021.0,False,,,/works/OL25797135W,,False,Dancing for the Gestapo,,,,,,,,,,,thriller
['OL2829809A'],['Wendy Clarke'],,,no_ebook,1,2021.0,False,,,/works/OL25910030W,['eng'],False,His Hidden Wife,,,,,,,,,,,thriller
['OL9632756A'],['Roby Monoli'],,,no_ebook,1,2020.0,False,,,/works/OL25490026W,['ita'],False,Riflessi Di Memoria,,,,,,,,,,,thriller
['OL7319578A'],['Bill Kitson'],,,no_ebook,1,2019.0,False,,,/works/OL25999417W,['eng'],False,WHAT LIES BENEATH an Absolutely Addictive Crime Thriller with a Huge Twist,,,,,,,,,,,thriller
['OL7276060A'],['Luana Ehrlich'],,,no_ebook,1,2020.0,False,,,/works/OL25607418W,['eng'],False,Ben in Love,,,,,,,,,,,thriller
['OL9525383A'],['Ava Strong'],,,no_ebook,1,2021.0,False,,,/works/OL26847236W,['eng'],False,Not Like He Seemed (an Ilse Beck FBI Suspense Thriller-Book 2),,,,,,,,,,,thriller
['OL11421748A'],['TG Reid'],,,no_ebook,1,2022.0,False,,,/works/OL37908387W,,False,The Killing Parade,,,,,,,,,,,thriller
"['OL7790043A', 'OL10401665A']","['Shalini Boland', 'Larissa Jolitz']",,,no_ebook,1,2023.0,False,,,/works/OL38029180W,['ger'],False,Die Perfekte Familie,,,,,,,,,,,thriller
['OL8929829A'],['Holly S. Roberts'],,,no_ebook,1,2023.0,False,,,/works/OL38029976W,['eng'],False,Only Girl Alive,,,,,,,,,,,thriller
['OL13605691A'],['Matthew Reilly'],,,no_ebook,1,2024.0,False,,,/works/OL37834437W,['eng'],False,Cobalt Blue,,,,,,,,,,,thriller
['OL8487248A'],['J. K. Ellem'],,,no_ebook,1,2020.0,False,,,/works/OL35970015W,['eng'],False,Hidden Justice,,,,,,,,,,,thriller
['OL12387076A'],['Dave McKeon'],,,no_ebook,1,2023.0,False,,,/works/OL36846983W,['eng'],False,Howl of the Banshee,,,,,,,,,,,thriller
['OL1706955A'],['Jack Carr'],,,no_ebook,1,2023.0,False,,,/works/OL36491083W,['eng'],False,Terminal List a Thriller Series 6 Books Collection Set by Jack Carr,,,,,,,,,,,thriller
['OL19981A'],['Stephen King'],,,no_ebook,1,2001.0,False,,,/works/OL14917573W,['eng'],False,Stephen King Thrillers,,,,,,Grades 9-12 (Accelerated Reader Book Set D41),,,,,thriller
['OL6807321A'],['Helena Valentí'],OL24222968M,6573011.0,borrowable,1,1971.0,True,['vamosvermysteryt00vale'],"['americana', 'inlibrary', 'internetarchivebooks', 'printdisabled']",/works/OL15155304W,,False,Vamos a ver!,OL24222968M,vamosvermysteryt00vale,,,,a mystery thriller in Spanish in 20 short episodes,,,,,thriller
['OL7047808A'],['Randolph Randy Camp'],OL25303066M,7113887.0,no_ebook,1,2012.0,False,,,/works/OL16621944W,['eng'],False,...Then The Rain,,,,,,,,,,,thriller
